word,pos
mycoplasma,nouns
scorper,nouns
ultimatum,nouns
repository,nouns
Pelargonium_odoratissimum,nouns
substitute,nouns
electric_fan,nouns
interrogation,nouns
Guibert_of_Ravenna,nouns
prickly_shield_fern,nouns
Ancylostomatidae,nouns
fertile_phase,nouns
decrepitation,nouns
yearner,nouns
wacko,nouns
surgical_process,nouns
circumflex_humeral_artery,nouns
transubstantiation,nouns
extension_course,nouns
Cavia_porcellus,nouns
genus_Kosteletzya,nouns
Erb-Duchenne_paralysis,nouns
big-eyed_scad,nouns
blackcock,nouns
bylaw,nouns
family_Lomariopsidaceae,nouns
restroom,nouns
Son,nouns
ignition_interlock,nouns
safe-conduct,nouns
Muncie,nouns
Holofernes,nouns
Anthemis,nouns
sabbat,nouns
infidelity,nouns
nabumetone,nouns
DAT,nouns
Morse,nouns
Jean_Francois_Millet,nouns
Concepcion,nouns
spotted_dick,nouns
licensed_practical_nurse,nouns
Whitweek,nouns
Grass,nouns
riding_habit,nouns
absinthe_oil,nouns
Schlesinger,nouns
Euphorbia_pulcherrima,nouns
lentil_plant,nouns
throat,nouns
straight_shooter,nouns
Old_Delhi,nouns
genus_Desmanthus,nouns
UNIX_system,nouns
negative_reinforcing_stimulus,nouns
sceptre,nouns
attestator,nouns
rocking_horse,nouns
Carolina_chickadee,nouns
order_Sauropterygia,nouns
artist's_workroom,nouns
figured-fabric_loom,nouns
Soleirolia,nouns
fax,nouns
ramrod,nouns
cat,nouns
common_purslane,nouns
nucleolus,nouns
pocket_edition,nouns
Rhode_Island,nouns
spirits_of_ammonia,nouns
keyboard_buffer,nouns
time_of_day,nouns
primary_syphilis,nouns
sealing_wax,nouns
habitableness,nouns
guidance_device,nouns
Nichrome,nouns
whiptail,nouns
principle_of_relativity,nouns
genus_Chamaecytisus,nouns
Chrysophrys,nouns
ableism,nouns
Tamburlaine,nouns
Carina,nouns
referred_pain,nouns
outside_door,nouns
plasmacytoma,nouns
delta,nouns
gerbil,nouns
refractory_anemia,nouns
Shingon,nouns
credit_card,nouns
camcorder,nouns
bantam,nouns
word_accent,nouns
Psilophytales,nouns
Platonism,nouns
bayonet,nouns
prognostication,nouns
cardiology,nouns
Tetraonidae,nouns
goldstone,nouns
Spergula_arvensis,nouns
auricular_point,nouns
Chinese_white,nouns
monetary_unit,nouns
flak,nouns
lander,nouns
Soren_Peter_Lauritz_Sorensen,nouns
preachment,nouns
kitchen_appliance,nouns
sealant,nouns
everlasting_flower,nouns
coxswain,nouns
common_camas,nouns
West_Africa,nouns
harvest,nouns
chine,nouns
chancellor,nouns
maple_syrup,nouns
visual_impairment,nouns
vena_bulbi_vestibuli,nouns
psaltery,nouns
big_top,nouns
Cabbala,nouns
WMO,nouns
sutler,nouns
oil_shale,nouns
piano_tuner,nouns
capital_of_the_Philippines,nouns
class_Aphasmidia,nouns
main_entry_word,nouns
spear-point,nouns
canulisation,nouns
Trachurus,nouns
flying_fish,nouns
Snellen_test,nouns
Rushmore,nouns
John_Millington_Synge,nouns
thorny_amaranth,nouns
Lonicera,nouns
cosmetician,nouns
copy,nouns
mutism,nouns
interlude,nouns
branched_chain_ketoaciduria,nouns
genus_Polemonium,nouns
Valerianaceae,nouns
broom_sedge,nouns
fiance,nouns
genus_Sarcorhamphus,nouns
whippet,nouns
Burmese-Yi,nouns
cranberry,nouns
sudatory,nouns
National_Guard_Bureau,nouns
adeptness,nouns
Hydrastis,nouns
Amundsen,nouns
shipboard_duty,nouns
triple_crown,nouns
family_Spalacidae,nouns
Noel_Coward,nouns
Niccolo_Paganini,nouns
genus_Phyllocladus,nouns
cart-track_plant,nouns
sable_antelope,nouns
tendinitis,nouns
philtre,nouns
life_principle,nouns
octad,nouns
fury,nouns
Khoikhoin,nouns
entr'acte,nouns
diathermy,nouns
Alan_Paton,nouns
capacitance_unit,nouns
Mammuthus_columbi,nouns
Zarontin,nouns
Chinaman,nouns
adermin,nouns
true_marmoset,nouns
genus_Hedysarum,nouns
fling,nouns
modal,nouns
phase-out,nouns
elastic,nouns
Sambre,nouns
Jagganath,nouns
myelocyte,nouns
British_Isles,nouns
theologizer,nouns
Rubus_ursinus,nouns
function_call,nouns
depository_library,nouns
clerihew,nouns
trash_heap,nouns
satellite_television,nouns
genus_Solea,nouns
para,nouns
alpine_sunflower,nouns
falangist,nouns
infiniteness,nouns
upset_stomach,nouns
Fagaceae,nouns
caprimulgid,nouns
allyl_resin,nouns
gantry,nouns
Shavian,nouns
musketry,nouns
safari,nouns
egalitarianism,nouns
stick_shift,nouns
Melpomene,nouns
equivocator,nouns
cup_fungus,nouns
venae_profundae_clitoridis,nouns
November_5,nouns
Wynfrith,nouns
serratus_magnus,nouns
genus_Aspidiotus,nouns
drop,nouns
sequel,nouns
wattle,nouns
Post-impressionist,nouns
shipping,nouns
major_tranquilizer,nouns
crispness,nouns
haywire,nouns
Innsbruck,nouns
vena_thoracoepigastrica,nouns
spelling,nouns
gun_muzzle,nouns
PS,nouns
Anacyclus_pyrethrum,nouns
devisor,nouns
sealer,nouns
stoup,nouns
creationism,nouns
s,nouns
order_Charales,nouns
seabeach_sandwort,nouns
countersuit,nouns
milometer,nouns
Culex_quinquefasciatus,nouns
plexus_celiacus,nouns
Suricata,nouns
troubleshooter,nouns
pool_cue,nouns
one-quarter,nouns
Theobroma_cacao,nouns
mishpachah,nouns
rainbow,nouns
desert_plant,nouns
cleistocarp,nouns
sporulation,nouns
umbrella_plant,nouns
family_Hominidae,nouns
Hindi,nouns
sag,nouns
Dicrostonyx,nouns
David_Rittenhouse,nouns
May_lily,nouns
genus_Coragyps,nouns
physical_process,nouns
earthnut_pea,nouns
American_frogbit,nouns
Enkidu,nouns
two-way_street,nouns
genus_Spalax,nouns
primateship,nouns
appetite,nouns
Peeping_Tom,nouns
Limenitis,nouns
smoking_gun,nouns
golden_marguerite,nouns
Zoarces,nouns
billabong,nouns
hemerobiid,nouns
Stephen_Leacock,nouns
Zocor,nouns
consumer_loan,nouns
gaminess,nouns
Holy_Sepulchre,nouns
peripheral_device,nouns
complement_fixation_test,nouns
scores,nouns
supply_ship,nouns
drinkable,nouns
inside,nouns
real_world,nouns
authenticity,nouns
family_Sialidae,nouns
naught,nouns
applied_mathematics,nouns
cheek_muscle,nouns
debacle,nouns
genus_Citrus,nouns
calibration,nouns
dukedom,nouns
Crab,nouns
Malraux,nouns
bulge,nouns
auger,nouns
SC,nouns
mitosis,nouns
clumber_spaniel,nouns
common_iliac_vein,nouns
absolver,nouns
sexual_arousal,nouns
news_bulletin,nouns
outpatient,nouns
truck_traffic,nouns
new_caledonian_pine,nouns
lumbar_pain,nouns
nine,nouns
woman_of_the_street,nouns
Lo/Ovral,nouns
handyman,nouns
explorer's_gentian,nouns
Simchas_Torah,nouns
abiogenist,nouns
arteria_maxillaris,nouns
chondroma,nouns
hepatomegaly,nouns
frequency-response_characteristic,nouns
John_the_Divine,nouns
genus_Amanita,nouns
southern_flying_squirrel,nouns
Anwar_Sadat,nouns
reamer,nouns
Scots_pine,nouns
acute_angle,nouns
great_deal,nouns
potential_energy,nouns
Balaena,nouns
penalty_free_throw,nouns
happy_chance,nouns
Saxifraga_occidentalis,nouns
ocular_muscle,nouns
range,nouns
subclass_Commelinidae,nouns
dual_scan_display,nouns
chromatin_granule,nouns
Nembutal,nouns
Lobularia_maritima,nouns
ablepharia,nouns
immediate_allergy,nouns
middleweight,nouns
Plesianthropus,nouns
eye_movement,nouns
warble,nouns
beaded_lizard,nouns
polysemous_word,nouns
Arizona_wild_cotton,nouns
Richard_Wagner,nouns
gradable_opposition,nouns
pomp,nouns
antiaircraft_fire,nouns
Ralph_Johnson_Bunche,nouns
mental_dexterity,nouns
yellowbird,nouns
ordinand,nouns
Clematis_ochreleuca,nouns
permanency,nouns
goosefish,nouns
Adzharia,nouns
marlstone,nouns
Lycopus,nouns
Kandy,nouns
Amsinckia_intermedia,nouns
gang_fight,nouns
dinner,nouns
soft_scale,nouns
palate,nouns
signatory,nouns
alarmist,nouns
Acris_crepitans,nouns
ford,nouns
ponycart,nouns
ivory_tree,nouns
Crambe,nouns
Koellia,nouns
Brassica_oleracea_botrytis,nouns
portraitist,nouns
Litocranius_walleri,nouns
Simone_de_Beauvoir,nouns
Kodiak_bear,nouns
bugaboo,nouns
Anguis,nouns
family_Arctiidae,nouns
Africanized_bee,nouns
granny,nouns
notion,nouns
ingrown_toenail,nouns
vermis_cerebelli,nouns
Tineidae,nouns
lamb's_lettuce,nouns
Lee's_Birthday,nouns
Fringillidae,nouns
genus_Cephalanthera,nouns
embryonic_membrane,nouns
agua_toad,nouns
Proterozoic_aeon,nouns
indicative,nouns
Ploceus,nouns
matronymic,nouns
lean-to,nouns
everydayness,nouns
bedroom_furniture,nouns
sannup,nouns
knee_jerk,nouns
Ouranos,nouns
honey_oil,nouns
vena_renalis,nouns
posturer,nouns
baby_blue-eyes,nouns
arctic,nouns
soybean_future,nouns
swarm,nouns
quaffer,nouns
Dibranchiata,nouns
shopper,nouns
common_garter_snake,nouns
stomatopod_crustacean,nouns
gab,nouns
suggestion,nouns
Glasgow,nouns
Aire_River,nouns
werewolf,nouns
box_spring,nouns
corpuscle,nouns
Citlaltepetl,nouns
decor,nouns
spurious_correlation,nouns
Sean_O'Casey,nouns
order_Umbellales,nouns
tea_family,nouns
seedling,nouns
sporran,nouns
nuisance_tax,nouns
Olympic_National_Park,nouns
triton,nouns
macrocytic_anemia,nouns
spawn,nouns
genus_Tetragonurus,nouns
pantheist,nouns
barium_hydroxide,nouns
John_le_Carre,nouns
contractility,nouns
Sturnella_magna,nouns
locus_classicus,nouns
Flinders,nouns
psephologist,nouns
disco,nouns
Yosemite_National_Park,nouns
Pinus_pinea,nouns
duck_soup,nouns
PET_scanner,nouns
camel's_hair,nouns
bell_cote,nouns
herrerasaur,nouns
Lytton_Strachey,nouns
gingerol,nouns
toluene,nouns
brown_soft_scale,nouns
common_measure,nouns
Aves,nouns
Barbadian,nouns
genus_Panax,nouns
booze-up,nouns
collateral_damage,nouns
dwindling,nouns
gravy,nouns
family_Saxifragaceae,nouns
false_mildew,nouns
Psidium_guineense,nouns
Hyperborean,nouns
gallon,nouns
triamcinolone,nouns
spotlessness,nouns
Richard_Haldane,nouns
criminalness,nouns
ploughshare,nouns
ague_root,nouns
garotte,nouns
stockholders_meeting,nouns
family_Rhiptoglossa,nouns
Agent_Orange,nouns
codpiece,nouns
Osmanthus,nouns
staging,nouns
Syrian_pound,nouns
Acacia_dealbata,nouns
screech,nouns
cloud_seeder,nouns
genus_Sinornis,nouns
aposematic_coloration,nouns
judicial_separation,nouns
genus_Gulo,nouns
Henri_Toulouse-Lautrec,nouns
Second_Epistle_of_Peter,nouns
gram_calorie,nouns
galvanic_skin_response,nouns
Cornish_fowl,nouns
Richard_the_Lionheart,nouns
Bolivia,nouns
majorette,nouns
sanwa_millet,nouns
Plott_hound,nouns
lube,nouns
starlight,nouns
sweet_elder,nouns
Nov-Latin,nouns
surfboard,nouns
Nouakchott,nouns
mediator,nouns
thane,nouns
cayman,nouns
operating_surgeon,nouns
voting,nouns
order_Salicales,nouns
family_Indicatoridae,nouns
Giannangelo_Braschi,nouns
briarwood,nouns
ascariasis,nouns
sloth_bear,nouns
nol_pros,nouns
on_the_road,nouns
brisling,nouns
genus_Alopecurus,nouns
Soleidae,nouns
October_24,nouns
anima,nouns
genus_Kolkwitzia,nouns
soffit,nouns
landau,nouns
dietician,nouns
Eupatorium_perfoliatum,nouns
Blastocladia,nouns
matched_game,nouns
bad_temper,nouns
gigahertz,nouns
cube_root,nouns
Amoy,nouns
tat,nouns
Martha_Jane_Burke,nouns
run-in,nouns
spoon,nouns
public_property,nouns
migratory_locust,nouns
genus_Brachychiton,nouns
underlip,nouns
power_hammer,nouns
whole_kit_and_boodle,nouns
Lubeck,nouns
market_analyst,nouns
maisonette,nouns
reusable_routine,nouns
shortcut,nouns
autosomal_recessive_disease,nouns
musculus_transversalis_abdominis,nouns
layette,nouns
sensory_fiber,nouns
chattering,nouns
abscess,nouns
Acrocephalus_schoenobaenus,nouns
biographer,nouns
Avogadro's_number,nouns
collective_noun,nouns
leaf_bug,nouns
glandulae_cervicales_uteri,nouns
sensory_aphasia,nouns
Polyodontidae,nouns
bolus,nouns
Robert_Koch,nouns
anesthesiology,nouns
sledge_dog,nouns
programing,nouns
abdominal_wall,nouns
rhaphe,nouns
minuscule,nouns
Lotus,nouns
order_Myxobacteriales,nouns
electric_locomotive,nouns
inclination,nouns
Cecil_Scott_Forester,nouns
genus_Cordyline,nouns
Agriculture,nouns
transshipment_center,nouns
charge_per_unit,nouns
core_memory,nouns
Brickellia,nouns
chopsteak,nouns
Deutsche_Mark,nouns
parametritis,nouns
genus_Upupa,nouns
Venetia,nouns
underbrush,nouns
myxoma,nouns
recruiting-sergeant,nouns
Mahican,nouns
Paspalum_notatum,nouns
corn_speedwell,nouns
angiocardiogram,nouns
aerosol_can,nouns
sounding_board,nouns
genus_Wolffiella,nouns
breadbox,nouns
Tisha_b'Ab,nouns
line_of_flight,nouns
Caucasian_walnut,nouns
fervour,nouns
week,nouns
tithe,nouns
Karl_Wilhelm_Scheele,nouns
instruction_manual,nouns
autosome,nouns
potato_beetle,nouns
cooly,nouns
genus_Anoectochilus,nouns
davallia,nouns
common_milkwort,nouns
manual,nouns
Charles_Frederick_Worth,nouns
empiricist,nouns
chandelier,nouns
hordeolum,nouns
suborder_Heteroptera,nouns
order_Acarina,nouns
Hydrilla_verticillata,nouns
ennoblement,nouns
watchword,nouns
gourde,nouns
Principality_of_Monaco,nouns
expiration,nouns
notornis,nouns
commuter_train,nouns
conjunctiva,nouns
secondo,nouns
pin,nouns
Urochorda,nouns
St._Bede,nouns
barium_monoxide,nouns
straightaway,nouns
saltwort_family,nouns
economic_mobilisation,nouns
Prince_of_Smolensk,nouns
palanquin,nouns
defensive_measure,nouns
bearnaise,nouns
nightwalker,nouns
genus_Mitchella,nouns
degenerative_arthritis,nouns
nympholepsy,nouns
Saint_Jude,nouns
family_Xenicidae,nouns
bell_buoy,nouns
freight_agent,nouns
notary_public,nouns
resort,nouns
bailor,nouns
Jabalpur,nouns
siege_of_Orleans,nouns
NM,nouns
veiling,nouns
medicine_man,nouns
slating,nouns
wartweed,nouns
nobelium,nouns
rudaceous_rock,nouns
Saint_Johns_River,nouns
Podicipediformes,nouns
euchre,nouns
bangtail,nouns
family_Elaeocarpaceae,nouns
purple_granadillo,nouns
typhus_fever,nouns
mope,nouns
Phoebus,nouns
Manama,nouns
Benny,nouns
mournful_widow,nouns
piece_of_cloth,nouns
point_duty,nouns
mare_liberum,nouns
patent,nouns
soft_drink,nouns
carry,nouns
anatomical,nouns
air_search_radar,nouns
fence,nouns
warning_bell,nouns
mundaneness,nouns
root_canal,nouns
germ_theory,nouns
major-league_team,nouns
James_A._Garfield,nouns
dwarf_elm,nouns
Moynihan,nouns
egg_laying,nouns
motherhood,nouns
manganese,nouns
pyrene,nouns
Arctic,nouns
Sitka_spruce,nouns
individualization,nouns
mercury,nouns
gypsy_dancing,nouns
crotchet,nouns
repertory_company,nouns
Antum,nouns
piolet,nouns
posit,nouns
genus_Sturnella,nouns
Pomeranian,nouns
pleader,nouns
saxophone,nouns
platoon,nouns
American_arborvitae,nouns
Hygrotrama_foetens,nouns
syndactyly,nouns
neckpiece,nouns
assessor,nouns
valedictory,nouns
tamarao,nouns
Bull_Moose_Party,nouns
James_Franck,nouns
housebreaking,nouns
department_store,nouns
sweet_false_chamomile,nouns
stercolith,nouns
eternal_damnation,nouns
permanent_press,nouns
wagonwright,nouns
oxybenzene,nouns
Jersey,nouns
Agrostis_canina,nouns
cactus_mouse,nouns
the_three_estates,nouns
Americanization,nouns
argal,nouns
genus_Pilularia,nouns
order_Isospondyli,nouns
ASALA,nouns
fairy_cup,nouns
cross-linkage,nouns
Gramineae,nouns
Prayer_of_Azariah_and_Song_of_the_Three_Children,nouns
cornmeal,nouns
Hoosier,nouns
yaws,nouns
Kaiser_Bill,nouns
lead,nouns
resuspension,nouns
box_seat,nouns
green_revolution,nouns
Big_Sur,nouns
rich_man,nouns
Spergularia_rubra,nouns
seppuku,nouns
Antonio_Stradivari,nouns
Chimaphila,nouns
West,nouns
perception,nouns
handsaw,nouns
stereo_system,nouns
Christmas_star,nouns
pennilessness,nouns
Gulf_stream,nouns
Coccyzus,nouns
oarsman,nouns
junior_middleweight,nouns
Jons_Jakob_Berzelius,nouns
hybrid_petunia,nouns
interplanetary_medium,nouns
macaroni_and_cheese,nouns
Frank_Capra,nouns
nondirectional_antenna,nouns
short-grass,nouns
carob_bar,nouns
Trygve_Lie,nouns
hunting_season,nouns
civil_engineer,nouns
commodities_market,nouns
American_olive,nouns
Ful,nouns
golf-club_head,nouns
frugality,nouns
stapes,nouns
National_Security_Council,nouns
Equidae,nouns
dip,nouns
seven-spot,nouns
bonemeal,nouns
fete,nouns
drug_cocktail,nouns
Jakob-Creutzfeldt_disease,nouns
Fanconi's_anaemia,nouns
genus_Myotis,nouns
hemimetabolism,nouns
idle_pulley,nouns
superlative,nouns
pesantran,nouns
Joseph_Heller,nouns
Miro,nouns
Iraqi_Mukhabarat,nouns
salt_marsh,nouns
Richard_August_Carl_Emil_Erlenmeyer,nouns
forgiver,nouns
Felis_wiedi,nouns
Botany_Bay_fig,nouns
pluralism,nouns
class_Psilotatae,nouns
milliped,nouns
economic_expert,nouns
echography,nouns
electron_optics,nouns
nook,nouns
sorbic_acid,nouns
Thomas_Moore,nouns
Rheinland,nouns
spontaneous_abortion,nouns
Pangaea,nouns
Queensboro_Bridge,nouns
jointer_plane,nouns
family_Dacninae,nouns
blandishment,nouns
beats,nouns
KiB,nouns
golden_algae,nouns
High_Renaissance,nouns
white_bryony,nouns
phallic_phase,nouns
ulnar_nerve,nouns
sharia_law,nouns
cliff_dweller,nouns
phone_cord,nouns
lumbar_plexus,nouns
family_Capsidae,nouns
round_top,nouns
deer's-ear,nouns
ember,nouns
Glen_Gebhard,nouns
Harold_Hirschsprung,nouns
satellite_TV,nouns
Tremella,nouns
douche,nouns
colourlessness,nouns
Angus_Og,nouns
machine_tool,nouns
daisy_print_wheel,nouns
amnionic_fluid,nouns
Lashkar-e-Jhangvi,nouns
fucking,nouns
wedding,nouns
screen_pass,nouns
genus_Choeronycteris,nouns
Boletus_pulcherrimus,nouns
dalesman,nouns
snippet,nouns
waste_pipe,nouns
Marmota_monax,nouns
astuteness,nouns
genus_Gomphrena,nouns
projectionist,nouns
smilax,nouns
Cerastium_alpinum,nouns
thermosetting_compositions,nouns
plotter,nouns
nullipara,nouns
squandering,nouns
sea_dog,nouns
tenesmus,nouns
genus_Mesembryanthemum,nouns
paranoid,nouns
trigeminal_neuralgia,nouns
contest,nouns
phasianid,nouns
Marmota_flaviventris,nouns
CD-R,nouns
time_of_departure,nouns
pal,nouns
polar_glacier,nouns
presentism,nouns
function,nouns
uintathere,nouns
Francois_Rabelais,nouns
advisor,nouns
chapeau,nouns
Ledbetter,nouns
Moluccas,nouns
water_closet,nouns
refund,nouns
Permian_period,nouns
Nemophila_aurita,nouns
convening,nouns
volary,nouns
Sula_bassana,nouns
genus_Cabassous,nouns
gutta_balata,nouns
differentia,nouns
mutisia,nouns
temporal_relation,nouns
barbarousness,nouns
royal_palm,nouns
venire_facias,nouns
Ptolemy,nouns
pail,nouns
incidental,nouns
DCCP,nouns
Blantyre,nouns
thyrsus,nouns
beta_test,nouns
ladies'_tresses,nouns
cereal_bowl,nouns
Antheropeas,nouns
fruitwood,nouns
obtuse_angle,nouns
rachischisis,nouns
order_Amphipoda,nouns
shaving,nouns
dead_ringer,nouns
socket,nouns
Menziesia_ferruginea,nouns
Cousteau,nouns
proprietress,nouns
illogicalness,nouns
Electrophoridae,nouns
cocker,nouns
waverer,nouns
Paton,nouns
Ulysses,nouns
aloofness,nouns
localisation_of_function,nouns
Polystichum_scopulinum,nouns
deflator,nouns
Erica_Jong,nouns
retirement_savings_account,nouns
embracement,nouns
legend,nouns
Bufo_marinus,nouns
guard_dog,nouns
isthmus,nouns
Zellig_Harris,nouns
secretariat,nouns
biological_terrorism,nouns
Malacothamnus,nouns
kiwi_vine,nouns
D_region,nouns
prattler,nouns
shiver,nouns
padre,nouns
kestrel,nouns
hornpipe,nouns
Cicero,nouns
block_plane,nouns
Economic_Commission_for_Africa,nouns
sphacelus,nouns
leaded_petrol,nouns
goofing_off,nouns
Friedman,nouns
atomic_number_20,nouns
raphe,nouns
Tayassu,nouns
conformation,nouns
coffee_grinder,nouns
football_player,nouns
identity_crisis,nouns
mountain_chain,nouns
